States,Regions,latitude,longitude,Dates,temperature,humidity,Usage
Bihar,ER,25.78541445,87.4799727,16-04-2019,27.1,75,95.6
Jharkhand,ER,23.80039349,86.41998572,16-04-2019,31.5,51,21.6
Odisha,ER,19.82042971,85.90001746,16-04-2019,29.8,73,96.4
West Bengal,ER,22.58039044,88.32994665,16-04-2019,29.3,81,182.4
Sikkim,ER,27.3333303,88.6166475,16-04-2019,16.1,84,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,16-04-2019,22.2,87,2.2
Assam,NER,26.7499809,94.21666744,16-04-2019,24,88,28.4
Manipur,NER,24.79997072,93.95001705,16-04-2019,24,73,2.6
Meghalaya,NER,25.57049217,91.8800142,16-04-2019,18.8,81,5.8
Mizoram,NER,23.71039899,92.72001461,16-04-2019,21.8,74,2
Nagaland,NER,25.6669979,94.11657019,16-04-2019,17.6,89,2.3
Tripura,NER,23.83540428,91.27999914,16-04-2019,28.3,83,6.6
Punjab,NR,31.51997398,75.98000281,17-04-2019,18.6,88,282.7
Haryana,NR,28.45000633,77.01999101,17-04-2019,21.6,74,219.7
Rajasthan,NR,26.44999921,74.63998124,17-04-2019,22,59,254.7
Delhi,NR,28.6699929,77.23000403,17-04-2019,21.8,74,133.5
UP,NR,27.59998069,78.05000565,17-04-2019,22.2,73,446.8
Uttarakhand,NR,30.32040895,78.05000565,17-04-2019,18.2,83,47.2
HP,NR,31.10002545,77.16659704,17-04-2019,9.7,86,31.7
J&K,NR,33.45,76.24,17-04-2019,-9.2,89,48.8
Chandigarh,NR,30.71999697,76.78000565,17-04-2019,19.9,81,6.7
Chhattisgarh,WR,22.09042035,82.15998734,17-04-2019,29.2,45,87.3
Gujarat,WR,22.2587,71.1924,17-04-2019,26.6,52,331.8
MP,WR,21.30039105,76.13001949,17-04-2019,29.3,38,188.4
Maharashtra,WR,19.25023195,73.16017493,17-04-2019,29.1,51,407.6
Goa,WR,15.491997,73.81800065,17-04-2019,28.9,70,12.4
DNH,WR,20.26657819,73.0166178,17-04-2019,27.9,53,18.5
Andhra Pradesh,SR,14.7504291,78.57002559,17-04-2019,34.7,39,185
Telangana,SR,18.1124,79.0193,17-04-2019,30.9,38,163.5
Karnataka,SR,12.57038129,76.91999711,17-04-2019,28.9,58,195.2
Kerala,SR,8.900372741,76.56999263,17-04-2019,27.7,85,76.1
Tamil Nadu,SR,12.92038576,79.15004187,17-04-2019,30.9,54,337.3
Pondy,SR,11.93499371,79.83000037,17-04-2019,30.2,70,8.6
Bihar,ER,25.78541445,87.4799727,17-04-2019,26.8,71,103.1
Jharkhand,ER,23.80039349,86.41998572,17-04-2019,28.9,45,25.2
Odisha,ER,19.82042971,85.90001746,17-04-2019,29.6,70,88.4
West Bengal,ER,22.58039044,88.32994665,17-04-2019,27.7,81,175.9
Sikkim,ER,27.3333303,88.6166475,17-04-2019,17,70,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,17-04-2019,22.5,85,2.2
Assam,NER,26.7499809,94.21666744,17-04-2019,23.8,88,29.6
Manipur,NER,24.79997072,93.95001705,17-04-2019,24.6,66,2.6
Meghalaya,NER,25.57049217,91.8800142,17-04-2019,19.7,64,5.4
Mizoram,NER,23.71039899,92.72001461,17-04-2019,22.7,70,1.7
Nagaland,NER,25.6669979,94.11657019,17-04-2019,18.8,82,2.2
Tripura,NER,23.83540428,91.27999914,17-04-2019,27.7,78,5.5
Punjab,NR,31.51997398,75.98000281,18-04-2019,20,77,281.5
Haryana,NR,28.45000633,77.01999101,18-04-2019,22.5,66,224.5
Rajasthan,NR,26.44999921,74.63998124,18-04-2019,23.9,50,255.7
Delhi,NR,28.6699929,77.23000403,18-04-2019,22.6,67,136.7
UP,NR,27.59998069,78.05000565,18-04-2019,23.1,66,452.6
Uttarakhand,NR,30.32040895,78.05000565,18-04-2019,18.6,73,48.6
HP,NR,31.10002545,77.16659704,18-04-2019,9.5,80,31.5
J&K,NR,33.45,76.24,18-04-2019,-12,90,44.6
Chandigarh,NR,30.71999697,76.78000565,18-04-2019,20.9,66,6.8
Chhattisgarh,WR,22.09042035,82.15998734,18-04-2019,29.8,46,89.7
Gujarat,WR,22.2587,71.1924,18-04-2019,28.2,49,328.2
MP,WR,21.30039105,76.13001949,18-04-2019,29.9,29,187.4
Maharashtra,WR,19.25023195,73.16017493,18-04-2019,28.8,50,388.5
Goa,WR,15.491997,73.81800065,18-04-2019,28.6,56,10.9
DNH,WR,20.26657819,73.0166178,18-04-2019,28.5,59,17.1
Andhra Pradesh,SR,14.7504291,78.57002559,18-04-2019,34.3,45,184.6
Telangana,SR,18.1124,79.0193,18-04-2019,31.3,46,147
Karnataka,SR,12.57038129,76.91999711,18-04-2019,28.6,60,191.8
Kerala,SR,8.900372741,76.56999263,18-04-2019,27.9,84,77.2
Tamil Nadu,SR,12.92038576,79.15004187,18-04-2019,30.9,56,339.7
Pondy,SR,11.93499371,79.83000037,18-04-2019,30.4,76,8.6
Bihar,ER,25.78541445,87.4799727,18-04-2019,27.3,57,101.1
Jharkhand,ER,23.80039349,86.41998572,18-04-2019,28.5,47,25.3
Odisha,ER,19.82042971,85.90001746,18-04-2019,28.3,80,90.4
West Bengal,ER,22.58039044,88.32994665,18-04-2019,28.7,68,176.3
Sikkim,ER,27.3333303,88.6166475,18-04-2019,16.6,69,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,18-04-2019,22,88,2.3
Assam,NER,26.7499809,94.21666744,18-04-2019,24,86,31.1
Manipur,NER,24.79997072,93.95001705,18-04-2019,23.6,72,2.8
Meghalaya,NER,25.57049217,91.8800142,18-04-2019,19.1,61,5.8
Mizoram,NER,23.71039899,92.72001461,18-04-2019,21.8,69,1.7
Nagaland,NER,25.6669979,94.11657019,18-04-2019,17.9,80,2.2
Tripura,NER,23.83540428,91.27999914,18-04-2019,27.3,76,5.4
Punjab,NR,31.51997398,75.98000281,19-04-2019,21.9,66,286
Haryana,NR,28.45000633,77.01999101,19-04-2019,23.9,55,211.8
Rajasthan,NR,26.44999921,74.63998124,19-04-2019,24.7,43,246.4
Delhi,NR,28.6699929,77.23000403,19-04-2019,24.7,55,136
UP,NR,27.59998069,78.05000565,19-04-2019,25.1,54,445.1
Uttarakhand,NR,30.32040895,78.05000565,19-04-2019,21.1,58,44.9
HP,NR,31.10002545,77.16659704,19-04-2019,11.9,69,28.5
J&K,NR,33.45,76.24,19-04-2019,-11.8,77,42.3
Chandigarh,NR,30.71999697,76.78000565,19-04-2019,22.6,57,6.1
Chhattisgarh,WR,22.09042035,82.15998734,19-04-2019,28.3,56,86.3
Gujarat,WR,22.2587,71.1924,19-04-2019,29.9,34,319.5
MP,WR,21.30039105,76.13001949,19-04-2019,31.9,27,171.4
Maharashtra,WR,19.25023195,73.16017493,19-04-2019,30.3,49,371.1
Goa,WR,15.491997,73.81800065,19-04-2019,28.2,71,10
DNH,WR,20.26657819,73.0166178,19-04-2019,29.3,53,17.4
Andhra Pradesh,SR,14.7504291,78.57002559,19-04-2019,33.6,48,174.3
Telangana,SR,18.1124,79.0193,19-04-2019,30.3,57,136.3
Karnataka,SR,12.57038129,76.91999711,19-04-2019,28,61,170.3
Kerala,SR,8.900372741,76.56999263,19-04-2019,27.5,85,70.3
Tamil Nadu,SR,12.92038576,79.15004187,19-04-2019,30.5,60,319.5
Pondy,SR,11.93499371,79.83000037,19-04-2019,30,77,8.1
Bihar,ER,25.78541445,87.4799727,19-04-2019,28.1,48,100.3
Jharkhand,ER,23.80039349,86.41998572,19-04-2019,29,48,25.7
Odisha,ER,19.82042971,85.90001746,19-04-2019,28.6,80,88.4
West Bengal,ER,22.58039044,88.32994665,19-04-2019,28.3,73,162.5
Sikkim,ER,27.3333303,88.6166475,19-04-2019,15.9,68,1
Arunachal Pradesh,NER,27.10039878,93.61660071,19-04-2019,21.5,92,2.2
Assam,NER,26.7499809,94.21666744,19-04-2019,24,84,32.7
Manipur,NER,24.79997072,93.95001705,19-04-2019,23.1,69,2.7
Meghalaya,NER,25.57049217,91.8800142,19-04-2019,17.8,69,6
Mizoram,NER,23.71039899,92.72001461,19-04-2019,20.6,68,1.7
Nagaland,NER,25.6669979,94.11657019,19-04-2019,17.9,74,2.2
Tripura,NER,23.83540428,91.27999914,19-04-2019,26.6,77,5.5
Punjab,NR,31.51997398,75.98000281,20-04-2019,23.3,62,121.8
Haryana,NR,28.45000633,77.01999101,20-04-2019,25.7,49,120.5
Rajasthan,NR,26.44999921,74.63998124,20-04-2019,27.3,35,242.6
Delhi,NR,28.6699929,77.23000403,20-04-2019,26.5,48,63.9
UP,NR,27.59998069,78.05000565,20-04-2019,26.4,49,259.9
Uttarakhand,NR,30.32040895,78.05000565,20-04-2019,23.3,54,34.9
HP,NR,31.10002545,77.16659704,20-04-2019,13.5,68,27.5
J&K,NR,33.45,76.24,20-04-2019,-9.3,57,48.4
Chandigarh,NR,30.71999697,76.78000565,20-04-2019,24.8,54,3.4
Chhattisgarh,WR,22.09042035,82.15998734,20-04-2019,28.6,55,75.8
Gujarat,WR,22.2587,71.1924,20-04-2019,30.7,29,356.3
MP,WR,21.30039105,76.13001949,20-04-2019,32.9,22,252.2
Maharashtra,WR,19.25023195,73.16017493,20-04-2019,29.7,57,495.9
Goa,WR,15.491997,73.81800065,20-04-2019,28.2,73,10.5
DNH,WR,20.26657819,73.0166178,20-04-2019,29.6,50,18.7
Andhra Pradesh,SR,14.7504291,78.57002559,20-04-2019,34.1,44,195
Telangana,SR,18.1124,79.0193,20-04-2019,30.5,56,255.1
Karnataka,SR,12.57038129,76.91999711,20-04-2019,26.8,71,242.7
Kerala,SR,8.900372741,76.56999263,20-04-2019,26.9,89,77.6
Tamil Nadu,SR,12.92038576,79.15004187,20-04-2019,28.8,67,311.6
Pondy,SR,11.93499371,79.83000037,20-04-2019,30,76,7.5
Bihar,ER,25.78541445,87.4799727,20-04-2019,28.3,46,64.5
Jharkhand,ER,23.80039349,86.41998572,20-04-2019,29.2,44,22.2
Odisha,ER,19.82042971,85.90001746,20-04-2019,28.6,79,70.3
West Bengal,ER,22.58039044,88.32994665,20-04-2019,28.4,67,116.3
Sikkim,ER,27.3333303,88.6166475,20-04-2019,14.3,69,1.4
Arunachal Pradesh,NER,27.10039878,93.61660071,20-04-2019,21.6,87,2.3
Assam,NER,26.7499809,94.21666744,20-04-2019,23.4,84,20.7
Manipur,NER,24.79997072,93.95001705,20-04-2019,23,67,2.6
Meghalaya,NER,25.57049217,91.8800142,20-04-2019,16.9,70,5.5
Mizoram,NER,23.71039899,92.72001461,20-04-2019,19.5,76,1.9
Nagaland,NER,25.6669979,94.11657019,20-04-2019,16.9,77,2.1
Tripura,NER,23.83540428,91.27999914,20-04-2019,27,77,3.6
Punjab,NR,31.51997398,75.98000281,21-04-2019,24.9,57,124.8
Haryana,NR,28.45000633,77.01999101,21-04-2019,27.9,42,124.7
Rajasthan,NR,26.44999921,74.63998124,21-04-2019,29.6,25,244.8
Delhi,NR,28.6699929,77.23000403,21-04-2019,28.5,42,63.6
UP,NR,27.59998069,78.05000565,21-04-2019,28.4,42,250
Uttarakhand,NR,30.32040895,78.05000565,21-04-2019,24.4,52,35.3
HP,NR,31.10002545,77.16659704,21-04-2019,13.9,66,28.9
