States,Regions,latitude,longitude,Dates,temperature,humidity,Usage,DayOfWeek,IsWeekend,Day,Month,Quarter,Lag1,Lag7,Lag14,Rolling7,Rolling14,Rolling30,RollingStd7
Sikkim,ER,27.3333303,88.6166475,2019-01-26,8.6,80,1.2,5,1,26,1,1,0.9,0.9,1.0,0.9142857142857144,0.8785714285714287,1.1666666666666667,0.19518001458970663
Sikkim,ER,27.3333303,88.6166475,2019-01-27,8.1,79,1.3,6,1,27,1,1,1.2,0.9,1.0,0.9571428571428572,0.8928571428571429,1.168,0.22253945610567472
Sikkim,ER,27.3333303,88.6166475,2019-01-28,5.6,74,1.1,0,0,28,1,1,1.3,0.8,0.9,1.0142857142857142,0.9142857142857144,1.1730769230769231,0.2544836041121407
Sikkim,ER,27.3333303,88.6166475,2019-01-29,2.9,68,1.0,1,0,29,1,1,1.1,0.6,0.7,1.0571428571428572,0.9285714285714286,1.1703703703703705,0.23704530408864086
Sikkim,ER,27.3333303,88.6166475,2019-01-30,5.2,56,1.1,2,0,30,1,1,1.0,1.1,0.7,1.1142857142857143,0.95,1.1642857142857144,0.13451854182691
Sikkim,ER,27.3333303,88.6166475,2019-01-31,8.7,52,1.2,3,0,31,1,1,1.1,1.2,0.8,1.1142857142857143,0.9785714285714286,1.1620689655172414,0.13451854182691
Sikkim,ER,27.3333303,88.6166475,2019-02-02,9.5,46,1.3,5,1,2,2,1,1.2,0.9,0.8,1.1142857142857143,1.0071428571428571,1.1633333333333333,0.13451854182691
Sikkim,ER,27.3333303,88.6166475,2019-02-03,8.0,68,1.1,6,1,3,2,1,1.3,1.2,0.9,1.1714285714285715,1.042857142857143,1.1400000000000001,0.11126972805283769
Sikkim,ER,27.3333303,88.6166475,2019-02-04,9.8,70,1.0,0,0,4,2,1,1.1,1.3,0.9,1.157142857142857,1.0571428571428572,1.1133333333333333,0.11338934190276848
Sikkim,ER,27.3333303,88.6166475,2019-02-05,10.0,75,1.3,1,0,5,2,1,1.0,1.1,0.8,1.1142857142857143,1.0642857142857143,1.0899999999999999,0.10690449676497005
Sikkim,ER,27.3333303,88.6166475,2019-02-06,9.5,84,1.2,2,0,6,2,1,1.3,1.0,0.6,1.1428571428571428,1.1,1.0666666666666667,0.12724180205607064
Sikkim,ER,27.3333303,88.6166475,2019-02-07,10.2,85,0.7,3,0,7,2,1,1.2,1.1,1.1,1.1714285714285713,1.1428571428571428,1.04,0.11126972805283768
Sikkim,ER,27.3333303,88.6166475,2019-02-08,10.0,86,0.7,4,0,8,2,1,0.7,1.2,1.2,1.1142857142857143,1.1142857142857143,1.0133333333333332,0.21157009420498166
Sikkim,ER,27.3333303,88.6166475,2019-02-09,6.8,91,0.9,5,1,9,2,1,0.7,1.3,0.9,1.042857142857143,1.0785714285714287,0.9833333333333333,0.25727509827124007
Sikkim,ER,27.3333303,88.6166475,2019-02-10,7.2,63,1.1,6,1,10,2,1,0.9,1.1,1.2,0.9857142857142858,1.0785714285714285,0.9766666666666667,0.2340126166724879
Sikkim,ER,27.3333303,88.6166475,2019-02-11,8.6,63,1.2,0,0,11,2,1,1.1,1.0,1.3,0.9857142857142858,1.0714285714285714,0.9766666666666667,0.2340126166724879
Sikkim,ER,27.3333303,88.6166475,2019-02-12,9.3,62,1.2,1,0,12,2,1,1.2,1.3,1.1,1.0142857142857142,1.0642857142857143,0.9900000000000001,0.247847879612821
Sikkim,ER,27.3333303,88.6166475,2019-02-13,11.0,57,1.1,2,0,13,2,1,1.2,1.2,1.0,1.0,1.0714285714285714,0.9966666666666667,0.23094010767585027
Sikkim,ER,27.3333303,88.6166475,2019-02-14,11.7,58,1.3,3,0,14,2,1,1.1,0.7,1.1,0.9857142857142858,1.0785714285714287,1.0,0.2193062655175134
Sikkim,ER,27.3333303,88.6166475,2019-02-15,11.1,70,1.5,4,0,15,2,1,1.3,0.7,1.2,1.0714285714285716,1.0928571428571427,1.0133333333333332,0.2058663459163551
Sikkim,ER,27.3333303,88.6166475,2019-02-16,9.2,77,1.6,5,1,16,2,1,1.5,0.9,1.3,1.1857142857142857,1.1142857142857143,1.04,0.18644544714716088
Sikkim,ER,27.3333303,88.6166475,2019-02-17,8.3,78,1.5,6,1,17,2,1,1.6,1.1,1.1,1.2857142857142858,1.1357142857142857,1.07,0.19518001458970666
Sikkim,ER,27.3333303,88.6166475,2019-02-18,7.3,75,1.5,0,0,18,2,1,1.5,1.2,1.0,1.342857142857143,1.1642857142857144,1.0933333333333333,0.19023794624226836
Sikkim,ER,27.3333303,88.6166475,2019-02-19,7.5,85,1.4,1,0,19,2,1,1.5,1.2,1.3,1.3857142857142857,1.2,1.1166666666666667,0.18644544714716085
Sikkim,ER,27.3333303,88.6166475,2019-02-20,8.7,83,1.2,2,0,20,2,1,1.4,1.1,1.2,1.4142857142857144,1.207142857142857,1.1333333333333333,0.16761634196950512
Sikkim,ER,27.3333303,88.6166475,2019-02-21,10.4,86,1.3,3,0,21,2,1,1.2,1.3,0.7,1.4285714285714286,1.207142857142857,1.1433333333333335,0.13801311186847087
Sikkim,ER,27.3333303,88.6166475,2019-02-22,12.0,79,1.3,4,0,22,2,1,1.3,1.5,0.7,1.4285714285714286,1.25,1.16,0.13801311186847087
Sikkim,ER,27.3333303,88.6166475,2019-02-23,12.1,78,1.1,5,1,23,2,1,1.3,1.6,0.9,1.4000000000000001,1.292857142857143,1.1833333333333333,0.14142135623730948
Sikkim,ER,27.3333303,88.6166475,2019-02-24,12.1,69,1.0,6,1,24,2,1,1.1,1.5,1.1,1.3285714285714287,1.3071428571428572,1.1833333333333333,0.149602648308619
Sikkim,ER,27.3333303,88.6166475,2019-02-25,9.6,76,1.2,0,0,25,2,1,1.0,1.5,1.2,1.2571428571428573,1.3000000000000003,1.1766666666666665,0.1718249385968447
Sikkim,ER,27.3333303,88.6166475,2019-02-26,8.9,76,1.2,1,0,26,2,1,1.2,1.4,1.2,1.2142857142857142,1.3,1.1866666666666668,0.13451854182690948
Sikkim,ER,27.3333303,88.6166475,2019-02-27,7.4,89,0.9,2,0,27,2,1,1.2,1.2,1.1,1.1857142857142857,1.3,1.1866666666666665,0.10690449676496921
Sikkim,ER,27.3333303,88.6166475,2019-02-28,6.5,83,2.1,3,0,28,2,1,0.9,1.3,1.3,1.1428571428571428,1.2857142857142858,1.1733333333333333,0.15118578920369038
Sikkim,ER,27.3333303,88.6166475,2019-03-02,7.7,68,2.2,5,1,2,3,1,2.1,1.3,1.5,1.2571428571428573,1.342857142857143,1.2066666666666668,0.39520940802374144
Sikkim,ER,27.3333303,88.6166475,2019-03-03,8.8,83,2.2,6,1,3,3,1,2.2,1.1,1.6,1.3857142857142857,1.3928571428571428,1.2466666666666666,0.533630869386231
Sikkim,ER,27.3333303,88.6166475,2019-03-04,8.7,80,2.0,0,0,4,3,1,2.2,1.0,1.5,1.542857142857143,1.4357142857142857,1.2833333333333334,0.5940177967511941
Sikkim,ER,27.3333303,88.6166475,2019-03-05,8.7,73,2.0,1,0,5,3,1,2.0,1.2,1.5,1.6857142857142857,1.4714285714285715,1.31,0.5610364558225295
Sikkim,ER,27.3333303,88.6166475,2019-03-06,9.2,71,2.1,2,0,6,3,1,2.0,1.2,1.4,1.8,1.5071428571428573,1.3333333333333333,0.525991127935317
Sikkim,ER,27.3333303,88.6166475,2019-03-07,9.8,65,1.9,3,0,7,3,1,2.1,0.9,1.2,1.9285714285714286,1.5571428571428572,1.366666666666667,0.460848079502294
Sikkim,ER,27.3333303,88.6166475,2019-03-08,8.5,78,0.8,4,0,8,3,1,1.9,2.1,1.3,2.0714285714285716,1.6071428571428572,1.396666666666667,0.11126972805283877
Sikkim,ER,27.3333303,88.6166475,2019-03-09,8.3,81,0.9,5,1,9,3,1,0.8,2.2,1.3,1.885714285714286,1.5714285714285714,1.38,0.49135381491199576
Sikkim,ER,27.3333303,88.6166475,2019-03-10,10.2,81,0.9,6,1,10,3,1,0.9,2.2,1.1,1.6999999999999997,1.542857142857143,1.37,0.5887840577551902
Sikkim,ER,27.3333303,88.6166475,2019-03-11,11.4,77,1.0,0,0,11,3,1,0.9,2.0,1.0,1.5142857142857142,1.5285714285714285,1.3766666666666667,0.6094494002200445
Sikkim,ER,27.3333303,88.6166475,2019-03-12,12.8,71,1.0,1,0,12,3,1,1.0,2.0,1.2,1.3714285714285714,1.5285714285714285,1.3866666666666667,0.5936168397046642
Sikkim,ER,27.3333303,88.6166475,2019-03-13,13.7,73,0.9,2,0,13,3,1,1.0,2.1,1.2,1.2285714285714284,1.5142857142857142,1.3900000000000001,0.5345224838248495
Sikkim,ER,27.3333303,88.6166475,2019-03-14,13.8,77,0.6,3,0,14,3,1,0.9,1.9,0.9,1.0571428571428572,1.492857142857143,1.3833333333333333,0.3779644730092283
Sikkim,ER,27.3333303,88.6166475,2019-03-15,13.1,78,1.1,4,0,15,3,1,0.6,0.8,2.1,0.8714285714285713,1.4714285714285715,1.3633333333333335,0.13801311186847423
Sikkim,ER,27.3333303,88.6166475,2019-03-16,12.7,63,1.4,5,1,16,3,1,1.1,0.9,2.2,0.9142857142857144,1.4000000000000001,1.3599999999999999,0.15735915849389154
Sikkim,ER,27.3333303,88.6166475,2019-03-17,12.5,71,1.3,6,1,17,3,1,1.4,0.9,2.2,0.9857142857142858,1.342857142857143,1.37,0.24102953780654965
Sikkim,ER,27.3333303,88.6166475,2019-03-18,11.2,78,1.3,0,0,18,3,1,1.3,1.0,2.0,1.042857142857143,1.2785714285714287,1.37,0.26367367999823255
Sikkim,ER,27.3333303,88.6166475,2019-03-19,10.6,81,1.3,1,0,19,3,1,1.3,1.0,2.0,1.0857142857142859,1.2285714285714284,1.3633333333333333,0.2794552524023102
Sikkim,ER,27.3333303,88.6166475,2019-03-20,10.6,85,1.0,2,0,20,3,1,1.3,0.9,2.1,1.1285714285714286,1.1785714285714286,1.3533333333333333,0.28702082220799446
Sikkim,ER,27.3333303,88.6166475,2019-03-21,11.6,79,1.3,3,0,21,3,1,1.0,0.6,1.9,1.1428571428571428,1.1,1.3366666666666667,0.27602622373694313
Sikkim,ER,27.3333303,88.6166475,2019-03-22,13.0,71,1.5,4,0,22,3,1,1.3,1.1,0.8,1.242857142857143,1.0571428571428572,1.3299999999999998,0.13972762620115708
Sikkim,ER,27.3333303,88.6166475,2019-03-23,13.9,65,1.6,5,1,23,3,1,1.5,1.4,0.9,1.3,1.1071428571428572,1.3333333333333333,0.15275252316519702
Sikkim,ER,27.3333303,88.6166475,2019-03-24,12.9,71,1.6,6,1,24,3,1,1.6,1.3,0.9,1.3285714285714287,1.1571428571428573,1.3466666666666667,0.1889822365046155
Sikkim,ER,27.3333303,88.6166475,2019-03-25,13.1,85,1.6,0,0,25,3,1,1.6,1.3,1.0,1.3714285714285717,1.2071428571428573,1.3566666666666667,0.21380899352994112
Sikkim,ER,27.3333303,88.6166475,2019-03-26,11.6,85,1.5,1,0,26,3,1,1.6,1.3,1.0,1.4142857142857144,1.25,1.366666666666667,0.22677868380553784
Sikkim,ER,27.3333303,88.6166475,2019-03-27,12.2,67,1.4,2,0,27,3,1,1.5,1.0,0.9,1.4428571428571428,1.2857142857142858,1.3800000000000001,0.22253945610567627
Sikkim,ER,27.3333303,88.6166475,2019-03-28,12.8,63,1.2,3,0,28,3,1,1.4,1.3,0.6,1.5,1.3214285714285714,1.3933333333333335,0.11547005383792817
Sikkim,ER,27.3333303,88.6166475,2019-03-29,14.1,75,1.3,4,0,29,3,1,1.2,1.5,1.1,1.4857142857142858,1.3642857142857143,1.3933333333333333,0.14638501094228235
Sikkim,ER,27.3333303,88.6166475,2019-03-30,14.0,86,1.5,5,1,30,3,1,1.3,1.6,1.4,1.4571428571428573,1.3785714285714286,1.3966666666666667,0.16183471874253952
Sikkim,ER,27.3333303,88.6166475,2019-03-31,13.8,82,1.5,6,1,31,3,1,1.5,1.6,1.3,1.442857142857143,1.385714285714286,1.4166666666666667,0.15118578920369313
Sikkim,ER,27.3333303,88.6166475,2019-04-02,13.3,68,1.4,1,0,2,4,2,1.5,1.6,1.3,1.4285714285714286,1.4000000000000001,1.396666666666667,0.13801311186847326
Sikkim,ER,27.3333303,88.6166475,2019-04-03,12.6,73,1.3,2,0,3,4,2,1.4,1.5,1.3,1.4000000000000001,1.407142857142857,1.37,0.1154700538379279
Sikkim,ER,27.3333303,88.6166475,2019-04-04,13.0,86,1.3,3,0,4,4,2,1.3,1.4,1.0,1.3714285714285714,1.407142857142857,1.3399999999999999,0.11126972805284002
Sikkim,ER,27.3333303,88.6166475,2019-04-05,13.7,89,0.8,4,0,5,4,2,1.3,1.2,1.3,1.3571428571428572,1.4285714285714286,1.3166666666666667,0.11338934190277065
Sikkim,ER,27.3333303,88.6166475,2019-04-06,14.0,83,1.2,5,1,6,4,2,0.8,1.3,1.5,1.3,1.3928571428571428,1.2766666666666666,0.23804761428476262
Sikkim,ER,27.3333303,88.6166475,2019-04-07,13.3,84,1.3,6,1,7,4,2,1.2,1.5,1.6,1.2857142857142858,1.3714285714285717,1.2466666666666666,0.24102953780654876
Sikkim,ER,27.3333303,88.6166475,2019-04-08,14.1,81,1.6,0,0,8,4,2,1.3,1.5,1.6,1.257142857142857,1.3499999999999999,1.2266666666666666,0.22253945610567552
Sikkim,ER,27.3333303,88.6166475,2019-04-09,12.5,90,1.2,1,0,9,4,2,1.6,1.4,1.6,1.2714285714285716,1.3499999999999999,1.2533333333333334,0.24299715851758313
Sikkim,ER,27.3333303,88.6166475,2019-04-10,14.3,76,1.4,2,0,10,4,2,1.2,1.3,1.5,1.2428571428571427,1.3214285714285714,1.2633333333333334,0.2370453040886415
Sikkim,ER,27.3333303,88.6166475,2019-04-11,15.4,76,1.5,3,0,11,4,2,1.4,1.3,1.4,1.2571428571428573,1.3142857142857145,1.28,0.24397501823713405
Sikkim,ER,27.3333303,88.6166475,2019-04-12,16.1,80,1.3,4,0,12,4,2,1.5,0.8,1.2,1.2857142857142858,1.3214285714285714,1.2966666666666666,0.2609506430251486
Sikkim,ER,27.3333303,88.6166475,2019-04-13,16.3,78,1.2,5,1,13,4,2,1.3,1.2,1.3,1.3571428571428572,1.3285714285714285,1.3066666666666664,0.1511857892036929
Sikkim,ER,27.3333303,88.6166475,2019-04-14,16.0,79,1.1,6,1,14,4,2,1.2,1.3,1.5,1.3571428571428572,1.3214285714285714,1.3166666666666667,0.1511857892036929
Sikkim,ER,27.3333303,88.6166475,2019-04-15,15.9,83,1.2,0,0,15,4,2,1.1,1.6,1.5,1.3285714285714287,1.2928571428571427,1.3333333333333333,0.17994708216848893
Sikkim,ER,27.3333303,88.6166475,2019-04-16,16.1,84,1.3,1,0,16,4,2,1.2,1.2,1.4,1.2714285714285716,1.2714285714285711,1.3366666666666667,0.13801311186847215
Sikkim,ER,27.3333303,88.6166475,2019-04-17,17.0,70,1.3,2,0,17,4,2,1.3,1.4,1.3,1.2857142857142858,1.2642857142857142,1.3333333333333333,0.13451854182691134
Sikkim,ER,27.3333303,88.6166475,2019-04-18,16.6,69,1.2,3,0,18,4,2,1.3,1.5,1.3,1.2714285714285716,1.2642857142857142,1.3333333333333333,0.1253566341056032
Sikkim,ER,27.3333303,88.6166475,2019-04-19,15.9,68,1.0,4,0,19,4,2,1.2,1.3,0.8,1.2285714285714284,1.257142857142857,1.3300000000000003,0.07559289460184711
Sikkim,ER,27.3333303,88.6166475,2019-04-20,14.3,69,1.4,5,1,20,4,2,1.0,1.2,1.2,1.1857142857142857,1.2714285714285716,1.32,0.10690449676497042
Sikkim,ER,27.3333303,88.6166475,2019-04-21,14.6,80,1.6,6,1,21,4,2,1.4,1.1,1.3,1.2142857142857142,1.2857142857142858,1.3333333333333333,0.13451854182691067
Sikkim,ER,27.3333303,88.6166475,2019-04-22,14.2,80,1.7,0,0,22,4,2,1.6,1.2,1.6,1.2857142857142858,1.3071428571428572,1.3433333333333335,0.18644544714716207
Sikkim,ER,27.3333303,88.6166475,2019-04-23,15.5,73,1.5,1,0,23,4,2,1.7,1.3,1.2,1.3571428571428572,1.3142857142857143,1.35,0.2370453040886422
Sikkim,ER,27.3333303,88.6166475,2019-04-24,16.7,68,1.6,2,0,24,4,2,1.5,1.3,1.4,1.3857142857142857,1.3357142857142856,1.3466666666666667,0.24102953780654943
Sikkim,ER,27.3333303,88.6166475,2019-04-25,17.6,70,1.6,3,0,25,4,2,1.6,1.2,1.5,1.4285714285714286,1.3499999999999999,1.3466666666666667,0.2497617912751133
Sikkim,ER,27.3333303,88.6166475,2019-04-26,17.4,71,1.3,4,0,26,4,2,1.6,1.0,1.3,1.4857142857142858,1.3571428571428572,1.3466666666666667,0.23401261667249015
Sikkim,ER,27.3333303,88.6166475,2019-04-27,17.1,86,1.9,5,1,27,4,2,1.3,1.4,1.2,1.5285714285714285,1.3571428571428572,1.3399999999999999,0.13801311186847512
Sikkim,ER,27.3333303,88.6166475,2019-04-28,17.6,83,2.0,6,1,28,4,2,1.9,1.6,1.1,1.6,1.407142857142857,1.3566666666666665,0.18257418583505924
Sikkim,ER,27.3333303,88.6166475,2019-04-29,17.7,84,2.0,0,0,29,4,2,2.0,1.7,1.2,1.6571428571428573,1.4714285714285715,1.3833333333333333,0.2370453040886442
Sikkim,ER,27.3333303,88.6166475,2019-04-30,16.8,90,2.2,1,0,30,4,2,2.0,1.5,1.3,1.7,1.5285714285714287,1.4066666666666665,0.2708012801545352
Sikkim,ER,27.3333303,88.6166475,2019-05-02,17.8,80,2.1,3,0,2,5,2,2.2,1.6,1.3,1.8,1.592857142857143,1.43,0.3109126351029639
Sikkim,ER,27.3333303,88.6166475,2019-05-03,17.8,81,2.1,4,0,3,5,2,2.1,1.6,1.2,1.8714285714285717,1.6500000000000001,1.45,0.3147183169877811
Sikkim,ER,27.3333303,88.6166475,2019-05-04,17.2,86,1.9,5,1,4,5,2,2.1,1.3,1.0,1.942857142857143,1.7142857142857142,1.4733333333333334,0.2992052966172427
Sikkim,ER,27.3333303,88.6166475,2019-05-05,16.4,85,1.0,6,1,5,5,2,1.9,1.9,1.4,2.0285714285714285,1.7785714285714287,1.4933333333333334,0.11126972805285082
Sikkim,ER,27.3333303,88.6166475,2019-05-06,16.9,80,0.9,0,0,6,5,2,1.0,2.0,1.6,1.9000000000000001,1.75,1.4833333333333334,0.4082482904638661
Sikkim,ER,27.3333303,88.6166475,2019-05-07,17.1,84,1.0,1,0,7,5,2,0.9,2.0,1.7,1.7428571428571427,1.7,1.4866666666666668,0.5503245795502366
Sikkim,ER,27.3333303,88.6166475,2019-05-08,16.8,87,1.0,2,0,8,5,2,1.0,2.2,1.5,1.5999999999999999,1.6500000000000001,1.48,0.6000000000000012
Sikkim,ER,27.3333303,88.6166475,2019-05-09,17.3,86,1.0,3,0,9,5,2,1.0,2.1,1.6,1.4285714285714286,1.6142857142857143,1.47,0.5707138387268058
Sikkim,ER,27.3333303,88.6166475,2019-05-10,17.8,85,1.2,4,0,10,5,2,1.0,2.1,1.6,1.2714285714285716,1.5714285714285714,1.45,0.5023753102820167
Sikkim,ER,27.3333303,88.6166475,2019-05-11,17.8,84,1.2,5,1,11,5,2,1.2,1.9,1.3,1.1428571428571428,1.5428571428571427,1.45,0.34572215654165006
Sikkim,ER,27.3333303,88.6166475,2019-05-12,17.4,74,1.3,6,1,12,5,2,1.2,1.0,1.9,1.042857142857143,1.5357142857142858,1.4433333333333331,0.11338934190276515
Sikkim,ER,27.3333303,88.6166475,2019-05-13,17.3,78,1.2,0,0,13,5,2,1.3,0.9,2.0,1.0857142857142856,1.4928571428571427,1.4366666666666668,0.14638501094227815
Sikkim,ER,27.3333303,88.6166475,2019-05-14,16.6,84,1.2,1,0,14,5,2,1.2,1.0,2.0,1.1285714285714286,1.4357142857142857,1.4333333333333333,0.1253566341056002
Sikkim,ER,27.3333303,88.6166475,2019-05-15,16.7,86,0.9,2,0,15,5,2,1.2,1.0,2.2,1.157142857142857,1.3785714285714286,1.4333333333333333,0.11338934190276692
Sikkim,ER,27.3333303,88.6166475,2019-05-16,16.6,86,0.9,3,0,16,5,2,0.9,1.0,2.1,1.1428571428571428,1.2857142857142858,1.4266666666666665,0.1397276262011532
Sikkim,ER,27.3333303,88.6166475,2019-05-17,17.3,83,0.8,4,0,17,5,2,0.9,1.2,2.1,1.1285714285714286,1.1999999999999997,1.4166666666666667,0.1603567451474534
Sikkim,ER,27.3333303,88.6166475,2019-05-18,17.7,86,0.5,5,1,18,5,2,0.8,1.2,1.9,1.0714285714285714,1.1071428571428572,1.4,0.19760470401186925
Sikkim,ER,27.3333303,88.6166475,2019-05-19,17.5,79,1.2,6,1,19,5,2,0.5,1.3,1.0,0.9714285714285714,1.0071428571428573,1.3733333333333335,0.2811540841738175
Sikkim,ER,27.3333303,88.6166475,2019-05-20,17.3,83,1.3,0,0,20,5,2,1.2,1.2,0.9,0.9571428571428572,1.0214285714285716,1.3733333333333333,0.263673679998229
Sikkim,ER,27.3333303,88.6166475,2019-05-21,17.2,86,1.4,1,0,21,5,2,1.3,1.2,1.0,0.9714285714285714,1.05,1.3833333333333333,0.2811540841738175
Sikkim,ER,27.3333303,88.6166475,2019-05-22,16.9,88,1.4,2,0,22,5,2,1.4,0.9,1.0,1.0,1.0785714285714285,1.3833333333333333,0.31622776601683655
Sikkim,ER,27.3333303,88.6166475,2019-05-23,16.9,87,1.2,3,0,23,5,2,1.4,0.9,1.0,1.0714285714285714,1.1071428571428572,1.3766666666666665,0.34503277967117624
Sikkim,ER,27.3333303,88.6166475,2019-05-24,17.3,89,1.2,4,0,24,5,2,1.2,0.8,1.2,1.1142857142857143,1.1214285714285714,1.36,0.3387652649872834
Sikkim,ER,27.3333303,88.6166475,2019-05-25,16.4,97,1.0,5,1,25,5,2,1.2,0.5,1.2,1.1714285714285713,1.1214285714285714,1.35,0.3093772546815385
Sikkim,ER,27.3333303,88.6166475,2019-05-26,17.2,90,1.0,6,1,26,5,2,1.0,1.2,1.3,1.2428571428571427,1.1071428571428572,1.3299999999999998,0.13972762620115473
Sikkim,ER,27.3333303,88.6166475,2019-05-27,17.8,85,1.4,0,0,27,5,2,1.0,1.3,1.2,1.2142857142857142,1.0857142857142856,1.3099999999999998,0.16761634196950514
Sikkim,ER,27.3333303,88.6166475,2019-05-28,17.6,86,1.5,1,0,28,5,2,1.4,1.4,1.2,1.2285714285714284,1.1,1.3133333333333332,0.17994708216848757
Sikkim,ER,27.3333303,88.6166475,2019-05-29,17.6,86,1.4,2,0,29,5,2,1.5,1.4,0.9,1.2428571428571427,1.1214285714285714,1.3,0.19880595947760119
Sikkim,ER,27.3333303,88.6166475,2019-05-30,17.4,85,1.3,3,0,30,5,2,1.4,1.2,0.9,1.2428571428571427,1.157142857142857,1.2800000000000002,0.19880595947760119
Sikkim,ER,27.3333303,88.6166475,2019-05-31,17.3,85,1.3,4,0,31,5,2,1.3,1.2,0.8,1.2571428571428573,1.1857142857142857,1.2566666666666668,0.19880595947760132
Sikkim,ER,27.3333303,88.6166475,2019-06-02,17.4,88,1.3,6,1,2,6,2,1.3,1.0,0.5,1.2714285714285716,1.2214285714285713,1.2266666666666666,0.1976047040118712
Sikkim,ER,27.3333303,88.6166475,2019-06-03,18.3,81,0.9,0,0,3,6,2,1.3,1.0,1.2,1.3142857142857143,1.2785714285714285,1.2,0.15735915849388962
Sikkim,ER,27.3333303,88.6166475,2019-06-04,18.2,79,1.1,1,0,4,6,2,0.9,1.4,1.3,1.3,1.2571428571428573,1.16,0.19148542155126833
Sikkim,ER,27.3333303,88.6166475,2019-06-05,18.1,86,1.1,2,0,5,6,2,1.1,1.5,1.4,1.257142857142857,1.2428571428571427,1.1333333333333333,0.19880595947760135
Sikkim,ER,27.3333303,88.6166475,2019-06-06,18.7,86,1.2,3,0,6,6,2,1.1,1.4,1.4,1.1999999999999997,1.2214285714285715,1.1366666666666667,0.17320508075688773
Sikkim,ER,27.3333303,88.6166475,2019-06-07,18.8,84,1.2,4,0,7,6,2,1.2,1.3,1.2,1.1714285714285713,1.207142857142857,1.1466666666666667,0.14960264830861897
Sikkim,ER,27.3333303,88.6166475,2019-06-08,18.7,90,1.0,5,1,8,6,2,1.2,1.3,1.2,1.157142857142857,1.2071428571428573,1.1533333333333333,0.1397276262011541
Sikkim,ER,27.3333303,88.6166475,2019-06-09,18.3,92,0.8,6,1,9,6,2,1.0,1.3,1.0,1.114285714285714,1.1928571428571428,1.1533333333333333,0.13451854182690925
Sikkim,ER,27.3333303,88.6166475,2019-06-10,18.9,83,1.3,0,0,10,6,2,0.8,0.9,1.0,1.042857142857143,1.1785714285714286,1.1466666666666667,0.15118578920368986
Sikkim,ER,27.3333303,88.6166475,2019-06-11,18.8,76,1.7,1,0,11,6,2,1.3,1.1,1.4,1.1,1.2,1.15,0.1632993161855446
Sikkim,ER,27.3333303,88.6166475,2019-06-12,19.9,76,1.4,2,0,12,6,2,1.7,1.1,1.5,1.1857142857142855,1.2214285714285713,1.1666666666666667,0.27945525240230873
Sikkim,ER,27.3333303,88.6166475,2019-06-13,21.0,73,1.3,3,0,13,6,2,1.4,1.2,1.4,1.2285714285714284,1.2142857142857142,1.1699999999999997,0.2870208222079932
Sikkim,ER,27.3333303,88.6166475,2019-06-14,21.1,73,1.4,4,0,14,6,2,1.3,1.2,1.3,1.2428571428571427,1.2071428571428573,1.1733333333333333,0.28784916685156997
Sikkim,ER,27.3333303,88.6166475,2019-06-15,19.4,94,1.2,5,1,15,6,2,1.4,1.0,1.3,1.2714285714285711,1.2142857142857142,1.18,0.29277002188456025
Sikkim,ER,27.3333303,88.6166475,2019-06-16,19.9,87,1.1,6,1,16,6,2,1.2,0.8,1.3,1.3,1.207142857142857,1.1900000000000002,0.2708012801545325
Sikkim,ER,27.3333303,88.6166475,2019-06-17,19.2,92,1.1,0,0,17,6,2,1.1,1.3,0.9,1.3428571428571427,1.1928571428571428,1.1966666666666665,0.19023794624226933
Sikkim,ER,27.3333303,88.6166475,2019-06-18,19.0,90,1.1,1,0,18,6,2,1.1,1.7,1.1,1.3142857142857143,1.207142857142857,1.2066666666666666,0.21157009420498218
Sikkim,ER,27.3333303,88.6166475,2019-06-19,19.5,86,1.0,2,0,19,6,2,1.1,1.4,1.1,1.2285714285714284,1.2071428571428573,1.2266666666666666,0.1380131118684709
Sikkim,ER,27.3333303,88.6166475,2019-06-20,19.4,88,1.1,3,0,20,6,2,1.0,1.3,1.2,1.1714285714285713,1.2,1.22,0.13801311186847035
Sikkim,ER,27.3333303,88.6166475,2019-06-21,20.0,86,1.1,4,0,21,6,2,1.1,1.4,1.2,1.1428571428571428,1.1928571428571428,1.2133333333333334,0.12724180205606947
Sikkim,ER,27.3333303,88.6166475,2019-06-22,19.4,93,1.2,5,1,22,6,2,1.1,1.2,1.0,1.0999999999999999,1.1857142857142857,1.2033333333333334,0.057735026918959716
